id_A,id_B,cleaned_hotel_name_A,cleaned_hotel_name_B,cleaned_address_A,cleaned_address_B,latitude_A,longitude_A,latitude_B,longitude_B,geo_distance_km,name_similarity,address_similarity,predicted_match,hotel_name_A,city_A,country_A,hotel_name_B,city_B,country_B,enriched_category_stars_A,enriched_review_score_A,enriched_amenities_A,enriched_category_stars_B,enriched_review_score_B,enriched_amenities_B
A00258,B00247,augusta,augusta,copacabana 3745,copacabana 3745,-22.903983,-43.209905,-22.900199,-43.212443,0.49459353933415995,1.0,1.0,1,Grand  Augusta II,Rio de Janeiro,BR,Grand Augusta II,Rio de Janeiro,BR,3,7.3,"restaurant, gym, air_conditioning, parking, bar, pet_friendly",5,8.3,"air_conditioning, gym, wifi"
A00261,B00250,seine,seine,central 9429,central 9429,-22.866146,-43.106452,-22.865734,-43.104228,0.23242371388333746,1.0,1.0,1,Residency Seine,Rio de Janeiro,BR,Residency Seine,Rio de Janeiro,BR,5,7.6,"gym, pool, air_conditioning, parking, restaurant, wifi",5,7.6,"gym, pool, air_conditioning, parking, restaurant, wifi"
A00290,B00279,lumière,lumière,copacabana 8681,copacabana 8681,-22.941185,-43.050535,-22.940686,-43.051651,0.12703672960919588,1.0,1.0,1,Inn Lumière Saint,Rio de Janeiro,BR,Inn Lumière Saint,Rio de Janeiro,BR,4,7.3,"bar, spa, pool, gym",4,7.3,"bar, spa, pool, gym"
A00293,B00282,seine,seine,andradas 1933,andradas 1933,-22.980505,-43.185182,-22.980932,-43.182779,0.2505355607904893,1.0,1.0,1,Grand Hotel Seine II,Rio de Janeiro,BR,Grand Seine II,Rio de Janeiro,BR,4,8.5,"wifi, air_conditioning, pool",3,8.3,"spa, wifi, pet_friendly, gym"
A00307,B00296,augusta,augusta,andradas 2973,andradas 2973,-22.883163,-43.166198,-22.885515,-43.165047,0.28688218987447434,1.0,1.0,1,Residency Augusta,Rio de Janeiro,BR,Residency Augusta,Rio de Janeiro,BR,4,8.8,"bar, restaurant, gym, pool",4,8.8,"bar, restaurant, gym, pool"
A00309,B00298,europa,europa,república 3803,república 3803,-22.950668,-43.201029,-22.950737,-43.205152,0.4222352860130515,1.0,1.0,1,Hotel Europa II,Rio de Janeiro,BR,Hotel Europa II & Spa,Rio de Janeiro,BR,5,7.7,"pet_friendly, wifi, gym, bar",4,8.9,"gym, wifi, pet_friendly"
A00312,B00301,lumière,lumière,república 8561,república 8561,-22.912987,-43.179917,-22.911369,-43.180618,0.1937104799710133,1.0,1.0,1,Palace Lumière Saint,Rio de Janeiro,BR,Palace Lumière Saint,Rio de Janeiro,BR,5,9.3,"air_conditioning, wifi, spa, pool, restaurant, pet_friendly",5,9.3,"air_conditioning, wifi, spa, pool, restaurant, pet_friendly"
A00322,B00311,liberdade,liberdade,paulista 817,paulista 817,-22.912305,-43.208764,-22.912003,-43.207507,0.1330518586622409,1.0,1.0,1,Hotel Liberdade Saint,Rio de Janeiro,BR,Liberdade Saint,Rio de Janeiro,BR,4,8.1,"gym, spa, wifi, restaurant, air_conditioning",3,9.4,"restaurant, bar, pool"
A00323,B00312,gaudí,gaudí,flores 6812,flores 6812,-22.918721,-43.088123,-22.922876,-43.08793,0.46243755069058307,1.0,1.0,1,Grand Gaudí II,Rio de Janeiro,BR,Grand Hotel Gaudí II,Rio de Janeiro,BR,4,8.1,"wifi, restaurant, pet_friendly, parking, bar",5,9.7,"restaurant, pool, parking, wifi"
A00334,B00323,lumière,lumière,andradas 8093,andradas 8093,-22.897687,-43.190285,-22.898968,-43.189539,0.16164325111473682,1.0,1.0,1,Suites Lumière,Rio de Janeiro,BR,Suites Lumière & Spa,Rio de Janeiro,BR,5,7.9,"bar, gym, wifi, pool",3,8.2,"parking, pool, bar, gym, spa, pet_friendly"
A00344,B00333,liberdade,liberdade,copacabana 1547,copacabana 1547,-22.967806,-43.18495,-22.970227,-43.183159,0.32571668128359815,1.0,1.0,1,Palace Liberdade II,Rio de Janeiro,BR,Palace Liberdade II & Spa Boutique,Rio de Janeiro,BR,5,8.2,"parking, bar, pet_friendly, spa, air_conditioning",4,8.7,"restaurant, spa, air_conditioning, pet_friendly, parking, pool"
A00345,B00334,augusta,augusta,liberdade 6629,liberdade 6629,-22.929452,-43.19322,-22.932088,-43.196842,0.47275368217322594,1.0,1.0,1,Grand Hotel Augusta Saint Boutique,Rio de Janeiro,BR,Grand Hotel Augusta Saint,Rio de Janeiro,BR,4,7.9,"pool, air_conditioning, pet_friendly, wifi, bar",4,8.0,"pool, gym, restaurant, air_conditioning"
A00358,B00347,paulista,paulista,sé 7000,sé 7000,-22.905884,-43.159781,-22.906012,-43.158263,0.1561337386532567,1.0,1.0,1,Hotel Paulista Saint,Rio de Janeiro,BR,Hotel Paulista Saint,Rio de Janeiro,BR,5,7.6,"restaurant, gym, bar, air_conditioning, wifi, pet_friendly",5,7.6,"restaurant, gym, bar, air_conditioning, wifi, pet_friendly"
A00368,B00357,paulista,paulista,liberdade 1074,liberdade 1074,-22.963577,-43.257846,-22.963698,-43.259779,0.19836320791939593,1.0,1.0,1,Palace Paulista Saint,Rio de Janeiro,BR,Palace Paulista Saint,Rio de Janeiro,BR,4,7.9,"wifi, bar, parking, pool, air_conditioning",4,7.9,"wifi, bar, parking, pool, air_conditioning"
A00382,B00371,central,central,augusta 2582,augusta 2582,-22.944435,-43.189695,-22.945948,-43.187209,0.30512986385581786,1.0,1.0,1,Pousada Central,Rio de Janeiro,BR,Pousada Central,Rio de Janeiro,BR,5,7.6,"parking, bar, pool, spa",5,7.6,"parking, bar, pool, spa"
A00388,B00377,copacabana,copacabana,copacabana 4884,copacabana 4884,-22.838014,-43.277911,-22.837893,-43.28021,0.23598065664891388,1.0,1.0,1, Copacabana,Rio de Janeiro,BR,Hotel Copacabana,Rio de Janeiro,BR,3,9.6,"parking, pool, pet_friendly, gym, wifi, spa",4,7.4,"restaurant, air_conditioning, bar, gym, pet_friendly"
A00398,B00387,europa,europa,central 3893,central 3893,-22.935377,-43.126437,-22.936059,-43.125632,0.11201126528117909,1.0,1.0,1,Pousada Europa & Spa,Rio de Janeiro,BR,Pousada Europa,Rio de Janeiro,BR,5,9.4,"air_conditioning, spa, bar, pool, parking, pet_friendly",5,7.2,"restaurant, bar, air_conditioning, parking, gym"
A00079,B00068,gaudí,gaudí,flores 6279,flores 6279,41.345877,2.159832,41.345089,2.163729,0.3369091833676174,1.0,1.0,1,Grand  Gaudí,Barcelona,ES,Grand Hotel Gaudí,Barcelona,ES,4,9.3,"wifi, restaurant, spa, pet_friendly, bar, air_conditioning",3,7.1,"parking, wifi, restaurant, gym"
A00086,B00075,central,central,copacabana 8005,copacabana 8005,41.418982,2.279953,41.419593,2.281113,0.11820160779853112,1.0,1.0,1,Residency Central,Barcelona,ES,Residency Central,Barcelona,ES,3,9.6,"pool, pet_friendly, bar, wifi, restaurant",3,9.6,"pool, pet_friendly, bar, wifi, restaurant"
A00088,B00077,seine,seine,paulista 9209,paulista 9209,41.372055,2.160406,41.374391,2.159451,0.2717000845845383,1.0,1.0,1,Inn Seine,Barcelona,ES,Inn Seine,Barcelona,ES,3,8.3,"gym, pool, restaurant, air_conditioning, parking",3,8.3,"gym, pool, restaurant, air_conditioning, parking"
A00090,B00079,central,central,central 8446,central 8446,41.397474,2.109987,41.399193,2.110308,0.19301023392472552,1.0,1.0,1,Inn Central,Barcelona,ES,Inn Central,Barcelona,ES,5,8.5,"parking, gym, wifi",5,8.5,"parking, gym, wifi"
A00106,B00095,cathedral,cathedral,central 1192,central 1192,41.418062,2.213277,41.419385,2.214811,0.19494371509106106,1.0,1.0,1,Suites Cathedral II,Barcelona,ES,Suites Cathedral II & Spa,Barcelona,ES,5,9.2,"air_conditioning, pool, spa, pet_friendly, gym, bar",5,9.2,"pool, wifi, spa"
A00109,B00098,europa,europa,augusta 9443,augusta 9443,41.355082,2.12126,41.355409,2.123049,0.15368391298764394,1.0,1.0,1,Pousada Europa,Barcelona,ES,Pousada Europa,Barcelona,ES,4,9.0,"air_conditioning, restaurant, parking, gym",4,9.0,"air_conditioning, restaurant, parking, gym"
A00128,B00117,lumière,lumière,liberdade 5257,liberdade 5257,41.395882,2.1604,41.393998,2.160217,0.21004665947045636,1.0,1.0,1,Palace Lumière St.,Barcelona,ES,Palace Lumière Saint,Barcelona,ES,3,9.1,"restaurant, air_conditioning, pet_friendly",5,8.5,"wifi, parking, air_conditioning, bar"
A00133,B00122,seine,seine,flores 6029,flores 6029,41.392055,2.294146,41.392474,2.295154,0.09613072401413306,1.0,1.0,1,Palace Seine,Barcelona,ES,Palace Seine,Barcelona,ES,3,9.4,"bar, gym, pool, spa, wifi",3,9.4,"bar, gym, pool, spa, wifi"
A00150,B00139,paulista,paulista,liberdade 4789,liberdade 4789,41.357911,2.096538,41.360211,2.100885,0.44388609018960956,1.0,1.0,1,Suites Paulista Saint,Barcelona,ES,Suites Paulista Saint & Spa,Barcelona,ES,4,7.6,"gym, pool, wifi",4,9.6,"restaurant, gym, spa, wifi"
A00157,B00146,lumière,lumière,copacabana 5469,copacabana 5469,41.257945,2.207585,41.258543,2.208579,0.106420187150288,1.0,1.0,1,Residency Lumière,Barcelona,ES,Residency Lumière,Barcelona,ES,3,7.4,"spa, gym, parking, bar",3,7.4,"spa, gym, parking, bar"
A00170,B00159,central,central,sé 5353,sé 5353,41.369117,2.179497,41.364294,2.180351,0.541007727959151,1.0,1.0,1,Pousada Central Saint,Barcelona,ES,Pousada Central Saint,Barcelona,ES,5,8.5,"spa, parking, air_conditioning",5,8.5,"spa, parking, air_conditioning"
A00172,B00161,paulista,paulista,augusta 9646,augusta 9646,41.318147,2.061549,41.316228,2.061366,0.2139296805765473,1.0,1.0,1,Residency Paulista II,Barcelona,ES,Residency Paulista II,Barcelona,ES,3,7.5,"gym, air_conditioning, pet_friendly, spa",3,7.5,"gym, air_conditioning, pet_friendly, spa"
A00174,B00163,lumière,lumière,paulista 6574,paulista 6574,41.472446,2.046423,41.470833,2.045402,0.19850777960199062,1.0,1.0,1,Residency Lumière,Barcelona,ES,Residency Lumière,Barcelona,ES,3,7.4,"spa, gym, parking, bar",3,7.4,"spa, gym, parking, bar"
A00182,B00171,liberdade,liberdade,andradas 8947,andradas 8947,41.447652,2.165042,41.444856,2.162891,0.35889024121779267,1.0,1.0,1,Pousada Liberdade,Barcelona,ES,Pousada Liberdade,Barcelona,ES,3,9.6,"spa, bar, air_conditioning",3,9.6,"spa, bar, air_conditioning"
A00186,B00175,gaudí,gaudí,sé 2114,sé 2114,41.390024,2.164299,41.390792,2.166671,0.21551564564153314,1.0,1.0,1, Gaudí,Barcelona,ES,Hotel Gaudí,Barcelona,ES,4,8.2,"wifi, parking, gym",5,7.0,"pool, parking, air_conditioning, wifi, restaurant, spa"
A00189,B00178,europa,europa,paulista 1199,paulista 1199,41.384847,2.271247,41.388851,2.268649,0.4951774867397278,1.0,1.0,1,Suites Europa Saint,Barcelona,ES,Suites Europa Saint,Barcelona,ES,3,9.4,"bar, gym, spa",3,9.4,"bar, gym, spa"
A00207,B00196,paulista,paulista,liberdade 8786,liberdade 8786,41.407597,2.269158,41.408974,2.271934,0.2775651527436899,1.0,1.0,1,Inn Paulista 2,Barcelona,ES,Inn Paulista II,Barcelona,ES,3,8.5,"bar, restaurant, pool, pet_friendly, spa, wifi",4,8.7,"wifi, parking, restaurant"
A00210,B00199,augusta,augusta,andradas 3037,andradas 3037,41.306922,2.229213,41.305493,2.23589,0.5799155968136124,1.0,1.0,1,Palace Augusta II,Barcelona,ES,Palace Augusta II,Barcelona,ES,3,7.4,"parking, pet_friendly, spa, pool, air_conditioning, bar",3,7.4,"parking, pet_friendly, spa, pool, air_conditioning, bar"
A00220,B00209,gaudí,gaudí,sé 2462,sé 2462,41.386866,2.273828,41.387245,2.274203,0.05248559696418015,1.0,1.0,1,Grand Hotel Gaudí II,Barcelona,ES,Grand Gaudí II Boutique,Barcelona,ES,4,9.3,"parking, gym, spa",5,8.5,"restaurant, parking, air_conditioning, gym, bar"
A00229,B00218,augusta,augusta,copacabana 6257,copacabana 6257,41.358098,2.160891,41.359492,2.159999,0.1719570210090444,1.0,1.0,1,Palace Augusta II,Barcelona,ES,Palace Augusta II,Barcelona,ES,3,7.4,"parking, pet_friendly, spa, pool, air_conditioning, bar",3,7.4,"parking, pet_friendly, spa, pool, air_conditioning, bar"
A00234,B00223,cathedral,cathedral,flores 1975,flores 1975,41.386193,2.179595,41.388245,2.182322,0.3222089837598394,1.0,1.0,1,Inn Cathedral Saint,Barcelona,ES,Inn Cathedral Saint,Barcelona,ES,5,9.0,"pet_friendly, restaurant, bar, gym, air_conditioning, spa",5,9.0,"pet_friendly, restaurant, bar, gym, air_conditioning, spa"
A00250,B00239,gaudí,gaudí,central 6817,central 6817,41.427384,2.126638,41.428354,2.122346,0.3737380450290954,1.0,1.0,1,Suites Gaudí,Barcelona,ES,Suites Gaudí Boutique,Barcelona,ES,4,7.8,"pet_friendly, pool, air_conditioning, parking, bar",5,8.3,"bar, restaurant, pet_friendly, wifi, gym"
A00259,B00248,seine,seine,central 4659,central 4659,41.377729,2.152714,41.373928,2.154638,0.45211392338989526,1.0,1.0,1,Palace Seine II,Barcelona,ES,Palace Seine II,Barcelona,ES,4,8.7,"parking, pool, pet_friendly",4,8.7,"parking, pool, pet_friendly"
A00285,B00274,liberdade,liberdade,andradas 7481,andradas 7481,41.400708,2.242554,41.40306,2.244176,0.29444888502921324,1.0,1.0,1,Palace Liberdade,Barcelona,ES,Palace Liberdade,Barcelona,ES,4,9.0,"pool, bar, pet_friendly, spa, air_conditioning",4,9.0,"pool, bar, pet_friendly, spa, air_conditioning"
A00288,B00277,seine,seine,europa 3867,europa 3867,41.424999,2.19808,41.422103,2.199333,0.33854367569646676,1.0,1.0,1,Inn Seine,Barcelona,ES,Inn Seine,Barcelona,ES,3,8.3,"gym, pool, restaurant, air_conditioning, parking",3,8.3,"gym, pool, restaurant, air_conditioning, parking"
A00299,B00288,lumière,lumière,república 4558,república 4558,41.37217,1.997736,41.37372,1.996702,0.19274219619233124,1.0,1.0,1,Grand  Lumière,Barcelona,ES,Grand Hotel Lumière,Barcelona,ES,5,8.1,"parking, restaurant, air_conditioning, gym, wifi, bar",4,7.2,"gym, spa, parking, restaurant, air_conditioning, pool"
A00311,B00300,augusta,augusta,augusta 2556,augusta 2556,41.415733,2.18898,41.418695,2.187372,0.3556072179775067,1.0,1.0,1,Hotel Augusta Saint,Barcelona,ES,Hotel Augusta Saint,Barcelona,ES,4,8.6,"bar, pet_friendly, wifi, restaurant, spa, parking",4,8.6,"bar, pet_friendly, wifi, restaurant, spa, parking"
A00317,B00306,central,central,sé 5104,sé 5104,41.433045,2.217269,41.435014,2.217226,0.2189721541465404,1.0,1.0,1,Suites Central,Barcelona,ES,Suites Central,Barcelona,ES,5,8.2,"bar, gym, air_conditioning, pool, pet_friendly",5,8.2,"bar, gym, air_conditioning, pool, pet_friendly"
A00318,B00307,europa,europa,liberdade 137,liberdade 137,41.407263,2.062158,41.40603,2.063332,0.1684755526668777,1.0,1.0,1, Europa,Barcelona,ES,Hotel Europa,Barcelona,ES,5,9.5,"wifi, bar, gym, pet_friendly, restaurant",4,7.8,"pool, pet_friendly, gym, bar, spa"
A00319,B00308,paulista,paulista,copacabana 3688,copacabana 3688,41.461163,2.179129,41.463628,2.179181,0.2741297420768551,1.0,1.0,1,Palace Paulista Saint & Spa,Barcelona,ES,Palace Paulista Saint,Barcelona,ES,5,8.0,"pet_friendly, parking, wifi, gym, pool",4,8.4,"restaurant, wifi, spa"
A00331,B00320,central,central,andradas 4335,andradas 4335,41.347224,2.204196,41.349437,2.204857,0.25218462025327143,1.0,1.0,1,Hotel Central,Barcelona,ES,Hotel Central,Barcelona,ES,5,7.6,"gym, pet_friendly, pool, wifi, restaurant, parking",5,7.6,"gym, pet_friendly, pool, wifi, restaurant, parking"
A00341,B00330,paulista,paulista,flores 3876,flores 3876,41.397875,2.130328,41.398909,2.128829,0.16986025095776294,1.0,1.0,1,Palace Paulista II,Barcelona,ES,Palace Paulista II,Barcelona,ES,3,9.1,"wifi, pet_friendly, pool, spa, gym",3,9.1,"wifi, pet_friendly, pool, spa, gym"
A00342,B00331,lumière,lumière,liberdade 7383,liberdade 7383,41.358322,2.138847,41.361366,2.138486,0.33981565973909866,1.0,1.0,1,Residency Lumière,Barcelona,ES,Residency Lumière,Barcelona,ES,3,7.4,"spa, gym, parking, bar",3,7.4,"spa, gym, parking, bar"
A00346,B00335,lumière,lumière,sé 7543,sé 7543,41.465331,2.165183,41.463123,2.164257,0.25735760957411025,1.0,1.0,1,Residency Lumière Saint,Barcelona,ES,Residency Lumière Saint,Barcelona,ES,4,8.4,"pool, parking, restaurant",4,8.4,"pool, parking, restaurant"
A00350,B00339,cathedral,cathedral,flores 187,flores 187,41.401026,2.107576,41.404246,2.109462,0.39107811429056677,1.0,1.0,1,Residency Cathedral,Barcelona,ES,Residency Cathedral,Barcelona,ES,4,8.8,"spa, wifi, bar",4,8.8,"spa, wifi, bar"
A00384,B00373,gaudí,gaudí,sé 5309,sé 5309,41.37226,2.246145,41.374803,2.241966,0.44894785362489154,1.0,1.0,1,Pousada Gaudí,Barcelona,ES,Pousada Gaudí,Barcelona,ES,5,7.6,"spa, restaurant, parking, bar, wifi, gym",5,7.6,"spa, restaurant, parking, bar, wifi, gym"
A00386,B00375,cathedral,cathedral,europa 9324,europa 9324,41.366243,2.158111,41.365815,2.153924,0.3526402337223351,1.0,1.0,1,Grand Hotel Cathedral II,Barcelona,ES,Grand Hotel Cathedral II & Spa,Barcelona,ES,5,8.1,"spa, pool, parking, bar",3,9.4,"restaurant, parking, air_conditioning, gym, spa"
A00405,B00394,augusta,augusta,paulista 693,paulista 693,41.342153,2.090158,41.340128,2.087475,0.3176033524842799,1.0,1.0,1,Inn Augusta II,Barcelona,ES,Inn Augusta II & Spa,Barcelona,ES,5,8.7,"pet_friendly, pool, spa, wifi, air_conditioning, parking",3,8.7,"bar, gym, parking, spa, wifi"
A00406,B00395,europa,europa,central 7934,central 7934,41.417096,2.235556,41.415886,2.236482,0.1551290084240018,1.0,1.0,1,Pousada Europa II,Barcelona,ES,Pousada Europa II,Barcelona,ES,3,7.1,"pool, spa, restaurant, air_conditioning",3,7.1,"pool, spa, restaurant, air_conditioning"
A00419,B00408,copacabana,copacabana,república 4531,república 4531,41.4057,2.242637,41.403608,2.242188,0.23561472668988637,1.0,1.0,1,Palace Copacabana,Barcelona,ES,Palace Copacabana Boutique,Barcelona,ES,4,7.8,"pool, air_conditioning, pet_friendly, restaurant",3,8.3,"spa, wifi, gym, air_conditioning, restaurant, pool"
A00081,B00070,augusta,augusta,augusta 7575,augusta 7575,41.154743,-8.578967,41.156596,-8.578833,0.20634938906495198,1.0,1.0,1,Palace Augusta II,Porto,PT,Palace Augusta II,Porto,PT,5,7.8,"wifi, air_conditioning, spa, pool, pet_friendly",5,7.8,"wifi, air_conditioning, spa, pool, pet_friendly"
A00091,B00080,augusta,augusta,sé 5700,sé 5700,41.125864,-8.666586,41.128238,-8.667844,0.2842288271153507,1.0,1.0,1,Hotel Augusta,Porto,PT,Hotel Augusta,Porto,PT,4,7.9,"gym, pool, pet_friendly",4,7.9,"gym, pool, pet_friendly"
A00099,B00088,paulista,paulista,sé 5053,sé 5053,41.205343,-8.587115,41.208471,-8.58559,0.37047619865694326,1.0,1.0,1,Pousada Paulista,Porto,PT,Pousada Paulista,Porto,PT,3,9.1,"wifi, gym, bar, spa",3,9.1,"wifi, gym, bar, spa"
A00139,B00128,liberdade,liberdade,andradas 1991,andradas 1991,41.114342,-8.56412,41.112417,-8.566463,0.29042307279098917,1.0,1.0,1,Pousada Liberdade II,Porto,PT,Pousada Liberdade II,Porto,PT,3,9.5,"bar, air_conditioning, pet_friendly, spa, pool",3,9.5,"bar, air_conditioning, pet_friendly, spa, pool"
A00145,B00134,liberdade,liberdade,sé 4492,sé 4492,41.20871,-8.643915,41.209822,-8.642664,0.16198945890774746,1.0,1.0,1,Grand Hotel Liberdade Saint,Porto,PT,Grand Hotel Liberdade Saint,Porto,PT,5,7.1,"restaurant, pool, wifi, air_conditioning, bar",5,7.1,"restaurant, pool, wifi, air_conditioning, bar"
A00152,B00141,copacabana,copacabana,liberdade 4204,liberdade 4204,41.183973,-8.689497,41.182336,-8.68987,0.1846831710961345,1.0,1.0,1,Pousada Copacabana,Porto,PT,Pousada Copacabana,Porto,PT,3,8.7,"gym, bar, pet_friendly, wifi, restaurant, pool",3,8.7,"gym, bar, pet_friendly, wifi, restaurant, pool"
A00164,B00153,gaudí,gaudí,copacabana 4676,copacabana 4676,41.040033,-8.653791,41.036285,-8.652958,0.4225740223196218,1.0,1.0,1,Palace Gaudí,Porto,PT,Palace Gaudí,Porto,PT,5,8.6,"air_conditioning, parking, restaurant, gym",5,8.6,"air_conditioning, parking, restaurant, gym"
A00166,B00155,seine,seine,flores 1592,flores 1592,41.065299,-8.587932,41.069444,-8.586601,0.47421760640359695,1.0,1.0,1,Pousada Seine Saint,Porto,PT,Pousada Seine Saint,Porto,PT,3,9.1,"restaurant, spa, parking, wifi, air_conditioning, bar",3,9.1,"restaurant, spa, parking, wifi, air_conditioning, bar"
A00167,B00156,paulista,paulista,central 1705,central 1705,41.102994,-8.578827,41.102538,-8.580871,0.17861275572782298,1.0,1.0,1,Inn Paulista Saint,Porto,PT,Inn Paulista Saint,Porto,PT,5,7.2,"spa, bar, pet_friendly",5,7.2,"spa, bar, pet_friendly"
A00178,B00167,paulista,paulista,andradas 7834,andradas 7834,41.239583,-8.577407,41.237963,-8.579161,0.23228933222173181,1.0,1.0,1,Suites Paulista & Spa,Porto,PT,Suites Paulista,Porto,PT,5,8.3,"spa, air_conditioning, gym, parking, bar",3,8.7,"parking, bar, air_conditioning, spa, restaurant, gym"
A00209,B00198,gaudí,gaudí,andradas 8985,andradas 8985,41.194764,-8.691655,41.196127,-8.690079,0.20089388710867276,1.0,1.0,1,Grand Hotel Gaudí 2 Boutique,Porto,PT,Grand Hotel Gaudí II,Porto,PT,3,7.2,"restaurant, spa, gym",4,8.9,"pet_friendly, parking, bar, restaurant, wifi"
A00212,B00201,copacabana,copacabana,liberdade 9701,liberdade 9701,41.090871,-8.701788,41.089614,-8.699194,0.2584464383626038,1.0,1.0,1,Residency Copacabana Saint,Porto,PT,Residency Copacabana Saint,Porto,PT,3,9.5,"pool, parking, pet_friendly, bar",3,9.5,"pool, parking, pet_friendly, bar"
A00236,B00225,cathedral,cathedral,europa 8536,europa 8536,41.042898,-8.61402,41.045741,-8.612939,0.3288692251688079,1.0,1.0,1,Pousada Cathedral II,Porto,PT,Pousada Cathedral II,Porto,PT,5,8.4,"gym, restaurant, parking",5,8.4,"gym, restaurant, parking"
A00240,B00229,europa,europa,central 7134,central 7134,41.15048,-8.541543,41.148926,-8.540186,0.20680505627174023,1.0,1.0,1,Inn Europa,Porto,PT,Inn Europa Boutique & Spa,Porto,PT,3,9.6,"pool, parking, air_conditioning, wifi, gym, pet_friendly",3,8.1,"pool, bar, pet_friendly, spa"
A00241,B00230,europa,europa,copacabana 670,copacabana 670,41.092319,-8.619658,41.089905,-8.62532,0.5451596656455073,1.0,1.0,1,Residency Europa,Porto,PT,Residency Europa,Porto,PT,3,8.8,"spa, gym, pool, pet_friendly",3,8.8,"spa, gym, pool, pet_friendly"
A00245,B00234,lumière,lumière,augusta 156,augusta 156,41.182672,-8.631517,41.179631,-8.633464,0.37535495615999775,1.0,1.0,1,Pousada Lumière,Porto,PT,Pousada Lumière,Porto,PT,4,7.8,"parking, gym, bar",4,7.8,"parking, gym, bar"
A00253,B00242,augusta,augusta,flores 9169,flores 9169,41.124936,-8.600013,41.123898,-8.597579,0.2342794033836489,1.0,1.0,1,Hotel Augusta Saint,Porto,PT,Hotel Augusta Saint Boutique,Porto,PT,4,8.7,"pet_friendly, pool, parking",4,8.0,"gym, pool, air_conditioning"
A00264,B00253,lumière,lumière,sé 7,sé 7,41.136505,-8.572487,41.133869,-8.571967,0.2963272863282258,1.0,1.0,1,Grand Hotel Lumière,Porto,PT,Grand Hotel Lumière,Porto,PT,3,8.9,"air_conditioning, parking, pet_friendly, pool",3,8.9,"air_conditioning, parking, pet_friendly, pool"
A00266,B00255,augusta,augusta,sé 3808,sé 3808,41.159674,-8.668504,41.160054,-8.669947,0.12797881747468157,1.0,1.0,1,Hotel Augusta,Porto,PT,Hotel Augusta,Porto,PT,4,7.9,"gym, pool, pet_friendly",4,7.9,"gym, pool, pet_friendly"
A00269,B00258,cathedral,cathedral,flores 7685,flores 7685,41.182048,-8.63013,41.181147,-8.628736,0.15377660627429854,1.0,1.0,1,Suites Cathedral Boutique,Porto,PT,Suites Cathedral,Porto,PT,3,8.3,"spa, pet_friendly, wifi",3,9.0,"air_conditioning, pet_friendly, bar, spa"
A00303,B00292,copacabana,copacabana,europa 8713,europa 8713,41.037138,-8.626336,41.037519,-8.625728,0.06629662407776953,1.0,1.0,1,Grand Hotel Copacabana Saint,Porto,PT,Grand Hotel Copacabana Saint,Porto,PT,4,9.4,"pet_friendly, spa, gym, wifi, restaurant",4,9.4,"pet_friendly, spa, gym, wifi, restaurant"
A00335,B00324,augusta,augusta,europa 8491,europa 8491,41.152072,-8.618529,41.150991,-8.617156,0.1663234588026879,1.0,1.0,1,Suites Augusta,Porto,PT,Suites Augusta,Porto,PT,4,8.2,"air_conditioning, gym, wifi, spa",4,8.2,"air_conditioning, gym, wifi, spa"
A00351,B00340,central,central,andradas 2295,andradas 2295,41.21035,-8.636415,41.212133,-8.634242,0.26897654693145556,1.0,1.0,1,Suites Central,Porto,PT,Suites Central,Porto,PT,5,8.2,"spa, wifi, pool, bar, gym",5,8.2,"spa, wifi, pool, bar, gym"
A00360,B00349,gaudí,gaudí,flores 184,flores 184,41.118347,-8.711166,41.117359,-8.709562,0.17356182788582875,1.0,1.0,1,Suites Gaudí Saint,Porto,PT,Suites Gaudí St.,Porto,PT,3,8.2,"bar, spa, pet_friendly",3,8.2,"bar, pet_friendly, gym, parking, pool, restaurant"
A00365,B00354,central,central,andradas 6510,andradas 6510,41.18717,-8.574389,41.188692,-8.577945,0.34232676362871967,1.0,1.0,1,Palace Central Saint,Porto,PT,Palace Central Saint,Porto,PT,3,8.8,"restaurant, parking, wifi, pet_friendly",3,8.8,"restaurant, parking, wifi, pet_friendly"
A00369,B00358,augusta,augusta,augusta 8379,augusta 8379,41.087934,-8.626954,41.085947,-8.625319,0.25998658612068515,1.0,1.0,1,Residency Augusta,Porto,PT,Residency Augusta,Porto,PT,3,7.6,"air_conditioning, restaurant, parking",3,7.6,"air_conditioning, restaurant, parking"
A00379,B00368,augusta,augusta,república 9118,república 9118,41.146926,-8.640448,41.15034,-8.643109,0.4401745898700896,1.0,1.0,1,Grand Hotel Augusta,Porto,PT,Grand Hotel Augusta,Porto,PT,3,9.3,"spa, pet_friendly, air_conditioning, bar, parking, gym",3,9.3,"spa, pet_friendly, air_conditioning, bar, parking, gym"
A00385,B00374,cathedral,cathedral,flores 927,flores 927,41.162118,-8.545354,41.162296,-8.546006,0.05805879689690403,1.0,1.0,1,Hotel Cathedral,Porto,PT,Cathedral,Porto,PT,3,7.2,"gym, bar, air_conditioning",4,8.5,"air_conditioning, pool, pet_friendly, parking, wifi"
A00393,B00382,cathedral,cathedral,andradas 1368,andradas 1368,41.213104,-8.590528,41.213295,-8.591541,0.08735632740070672,1.0,1.0,1,Residency Cathedral Saint,Porto,PT,Residency Cathedral St.,Porto,PT,4,9.2,"pet_friendly, bar, air_conditioning, parking, gym, restaurant",4,9.5,"wifi, air_conditioning, pool, parking"
